customer_id,customer_name,review_head,review_body,review_date,ratings
customer_review-R2DHSH66KS5WKX,Amazon Customer,That's good.,one problem hard bet real view,16-08-2019,4
customer_review-R1VD1Y0FUUAMQJ,Yasir K.,Amazing,everything amazing accuracy correct water resistance qualit mind blowing,01-07-2019,5
customer_review-R2VR5R0FVHFL8H,Rutvik,Great product,good band best fittness tracker,21-03-2019,4
customer_review-R4EKJKOAR5OUY,Adarsh Anand,Worst product,worst product work properly processor worst,25-05-2019,1
customer_review-R2SG0JYL5A0KKB,Abhinav Gangajali,Go for it.....,nice fitness tracker,12-04-2019,4
customer_review-R10XEHR22C3VZH,prabakar,Nill,battery backup bad bad functions,29-07-2019,4
customer_review-R37AG85QMP5Q8I,Amazon Customer,Good,good,25-10-2019,4
customer_review-R3O6I4SDSDBSMU,Sulekha,Nice product according to price,although product good yet shows incorrect deflections measuring heart rate,07-06-2019,3
customer_review-R27OA7R2FSU1NM,shiva reddy,Waste watch,proper steps count proper heart rate shown,26-02-2019,3
customer_review-R13K7G6IK324PV,RanjithD,Really nice product,stylish nice product useits easy use daily basis,08-10-2019,5
customer_review-R9966C72JWTG6,Satish,Nice band ever,nice materialbattery life 10 days durability good,22-02-2019,5
customer_review-R2PPVIW1SCXQXD,Ankit Singh,Nice Watch !,liked much,24-09-2019,5
customer_review-R345Q72QT29I38,Saranya M.,Lovely product .,nice one recommend,27-03-2019,5
customer_review-R1U3S3KYC50G6Y,mohd naeem,Good product,well product,30-06-2019,5
customer_review-R2A797BCDNX4CP,Iwin M.,Honor is another level...,best coloured display smartband price range 2399 buyed price,04-08-2019,4
customer_review-R1OU289GPQ3L0T,prateek p,Value for ur money,worth buying except battery life also pretty gud expected,18-03-2019,5
customer_review-R1LV2KALDXEAHD,Vidya,Good,full charge lasts 7 days accurate counting steps distance,04-02-2019,4
customer_review-R3TRR6R5MGDCK6,sarathy,Nice product,happy product works well durable,11-09-2019,5
customer_review-R15MSK35BDKKEJ,R K.,in the work out menu cross trainer/elliptical is not included.,problem blue tooth sync stop watch function getting activated,01-07-2019,3
customer_review-R1H1UAGPMN73PO,Rachit sharma,I like it,nice product works services requires high bluetooth capacity,19-04-2019,5
customer_review-R3A2S7KLXWCY3V,Saifuddin Ansari Mohiuddin,Cool,product good features honor phones,27-12-2018,4
customer_review-R1JOYJO4SRTAUG,Trupti Vaity,Everyone please buy this ASAP,product aboustutaly phenomenal fantastic one day completed 3000 steps one day,28-05-2019,5
customer_review-R31RCW7GOQFTDI,Dipak Sarkar,Honour band rock,awasome band lso good battery life step count perfect,04-04-2019,5
customer_review-R2UTR7EHSK5ECR,Rahul Pawar,Honour band,good product look picture,26-03-2019,5
customer_review-RATXVBRHIXSHI,Vansh thakur killer,good product,value money good product good battery backup little heavy price,22-05-2019,4
customer_review-R3I11OU3A7WJUX,Vaibhav more,Excellent,honor 10 view like honor product good band nice product,24-04-2019,5
customer_review-R29QBIOBGJ0YX4,Rajendra Sangale,Best at its price segment its pretty accurate and looks funky. I would rate it 8 out of 10,best price segment pretty accurate looks funky would rate 8 10,28-07-2019,4
customer_review-R1Y6DJ1Q5YUBAJ,Manoj,Excellent,good product colour,21-08-2019,4
customer_review-R2RCKKL3PEWDCD,mehul jain,Band 4 is OK ok not so great,sleeping tracking good heart beat ok good calling notification,25-08-2019,2
customer_review-R31HSONNFGXGDG,Prsanna kumar,Ok ok,ok ok,20-06-2019,3
customer_review-R13T52KP0OSF83,Harshithrajendra,Honest review,perfect watch,17-07-2019,5
customer_review-R1YRND7XK16EIA,Ramesh S.,Lack of gps,battery,18-06-2019,4
customer_review-R2QNAVGI9NZ5HA,Gopinath N,Awesone,awesome product dont miss,29-05-2019,5
customer_review-R2BNY8MNHFROJ7,Bhavin Jambucha,Used product sold by seller,product seems 2nd hand since working fine accepting,04-10-2019,2
customer_review-R2NKY9RYIACF45,Mayur Desu,Great product!! 😇😇,supperb ui handy comfortable user friendly looks posh,29-07-2019,5
customer_review-R2RQDDDIOLCUMZ,Mragank,Happy but....,good product update needed pick call remotely,29-06-2019,4
customer_review-R6LPY5B3PT75I,Kartik dave,Value for money,good beter mi band3display quality good superb product,28-06-2019,4
customer_review-R2J6C9OXZE3VZG,abhey casinova,Nice band,nice band,17-07-2019,4
customer_review-R3BMXYXCAQYXL6,PRASAD B TULASKAR,Value for money,best price,26-01-2019,5
customer_review-R2YZF4G0XVCOHJ,Rajeev,Nice product,nice product,26-05-2019,4
customer_review-RF230ZQ2J6E5N,Bhavik Nimavat,worst product for this price,worst product ive ever seen price half functions dosent work,19-02-2019,1
customer_review-R2OV1T3GCI5BTV,Prakash Sharma,My opinion,better wach costaly batry backup good,01-10-2019,4
customer_review-R81C7BU5TLE70,Sindhu vathuluru,Great,nice simply superb,21-07-2019,5
customer_review-R2K2QB5MN98MHQ,ashish,Good product,giod product,23-02-2019,5
customer_review-R10745FOM0F85D,Dhanapal,Simply the best...,simply best specification works fine money worth itemvery decent look,13-08-2019,5
customer_review-R3BLLL4GE0PYS8,Ashwin Haris,An amazing watch to use,watch amazing problem ive faced far issue battery life,04-08-2019,5
customer_review-R2DCWXIO5K9Y02,Sowmya,Good,good,04-05-2019,5
customer_review-R1TMUJURRIQCM9,Bijin.p.jacob,worthy,good,19-04-2019,5
customer_review-RQID6035FFOOI,Stephen Sumithra,Smartest Band,awesome happy,16-02-2019,5
customer_review-R1OG948AG89XUJ,Amazon Customer,Good,good,31-10-2019,4
customer_review-R1ZVERBLG1J3IS,Rakesh,Ok ok,good,10-07-2019,4
customer_review-R1JHCHGX2G0JOX,Gameborn,Great,great,30-10-2019,5
customer_review-R3T3L2B1RFVF6L,Pranit Sandye,Great Product,chose mi band 3 havent regretted decision single day also,08-09-2019,5
customer_review-RXVWAQAJEEL65,Mathesh,Vera leval 👍👍👌👌,superb product amazon demanding music camera controller,29-06-2019,5
customer_review-R3BBTIAC187EDD,Sankalp Aind,Awesome,awesome,30-01-2019,1
customer_review-R2O5MNX5Q3AEX4,anoop,Bang for the Buck !,exceptional product price range enjoying tracking swimming band,03-11-2019,5
customer_review-RO92FF13QO91B,Ashu,The watch is great...👍,thing didnt liked watch catches scratches easily,29-01-2019,5
customer_review-R2XW8OP8UNG9AQ,City Rider's Vlogs,Amazing smart band,u check video youtube city0117e,20-08-2019,5
customer_review-RPNHNQAVLAMZF,Ravisankara,Good one,good,18-07-2019,4
customer_review-R9IJQG87TVT10,Sachin,Nice and best but calling feature nahi hai,best,02-02-2019,5
customer_review-R3CJJR4XXJZGT4,BPCL A/C Pradeep Waghmare,Great product,great product,22-07-2019,5
customer_review-R2P216827YPAYO,preetam,Good,band good daily use accuracy good battery life needs improved,23-06-2019,4
customer_review-R235OIO1NZV2D2,Naushad Ali,One of The Best budget bands,best band budget segment apart battery backup stay 34 days,12-08-2019,4
customer_review-R34BL195DVICA4,Jitendra Deora,Must buy,nice watch,05-09-2019,5
customer_review-RR5TM05TY9TI5,Sharath Prakash,Worth every penny !!,great product price point,07-07-2019,5
customer_review-R3PEC1W3RWUT97,Vijay amirtharaj,Super band,super band roughly use,23-08-2019,5
customer_review-R3LREOPM154X3K,Saumilkadukkatt,Good,good,11-09-2019,5
customer_review-R1CB0Q9E7WJ0JS,Rashpreet singh,Honor 4,nice productone week battery backupgood built quality,31-10-2019,4
customer_review-R2Z66CHTM2OB7T,Nipun,Value for money,nothing dislike though battery life could better,23-05-2019,5
customer_review-R24CPW4DTOSXRS,Amazon Customer,Very bad,cheap quality rather buy mi band strap quality cheap,15-08-2019,1
customer_review-RE3E4QKHQ76WT,Farheen,Worth buying,cool son loved,05-11-2019,5
customer_review-R3CDY9M7AVZNYQ,Aaradhya.inc,Nice product,better best,17-02-2019,5
customer_review-R28L51C5HDNTYM,Swastik,Nice product,watch really nice little bit work done strap,22-05-2019,5
customer_review-R1U6DE6JNXQYH1,Prasoon Bajpai,Excellent product,awesome product hassel free connectivity mobile,26-06-2019,5
customer_review-R2SESG4IXYBLC0,Amazon Customer,Good for the price,honor coud add features bands new watch faces well,17-02-2019,4
customer_review-R2EIKNQ0AFQHQ3,Rabia khatoon,Awesome 😎,product amazing,08-07-2019,5
customer_review-R1E4SF1074H3F5,Amazon Customer,Good,nice,24-05-2019,5
customer_review-R1YI7NO6IKG8W,anandkumar,Nice,good product,13-11-2019,5
customer_review-R13VHRYKRR44SH,Amazon Customer,Good product,awesome experience,11-08-2019,5
customer_review-R2OYPHL4BZYVPK,Amazon Customer,Quality not ok,performance quality good dont major actual step plz dont buy,26-03-2019,1
customer_review-RJNTVXE6TGE4H,Rohan,It's wonderful,better mi band 3,25-02-2019,5
customer_review-R2BGUIMLLX2EVH,sanket,Good band,band looks nice,30-01-2019,5
customer_review-R32YIY3ASA2XCD,Paidisetty Suresh,Good,good product,02-07-2019,5
customer_review-R3U34R4EKEOGLG,Garv,nice product 👍😁,nice product value money need watch face,16-08-2019,5
customer_review-R1YKKOEXJ54F0X,Santanu Dhibor,I love this band .,tracking accuracy incorrect,22-05-2019,3
customer_review-R2BVBOZW321DMZ,Amazon Customer,Nice,good product,04-06-2019,5
customer_review-R360LXPXGXKHKI,Manoj Vasu,Good,good product daily fitness monitoring activities,08-06-2019,5
customer_review-R3NY2WPNL5B9MU,Amazon Customer,It's overall good one,good fitness band,21-03-2019,5
customer_review-R1PTMMXPSG3U50,ulhas12,Five 🌟,nice band fitness used regularly running,12-11-2019,5
customer_review-R3A4RAZ3OAWVRU,Amazon Customer,Overall good performance,steps calculation distance calculation accurate,27-08-2019,5
customer_review-R2GLFP9ATNA3BT,Amit Rana,Good quality and amazing product,good product,12-05-2019,5
customer_review-R3M0PJXJ29XRW7,Srikumar Katta,Over akk it is good,goodi dont think sleep tracking good battery drain fast,31-10-2019,4
customer_review-R391BRP6H7K4OL,Rajesh kumar,Amazing product,thanks amazon delevary 20 hour great honor band 4 better mi band3,10-02-2019,5
customer_review-RGZB02Z9LXX0T,Amazon Customer,Nice,great product great price,31-01-2019,4
customer_review-R2522Z57T2JINT,C D,It's good at its rate,sometimes sleep doesnt track,10-07-2019,4
customer_review-RFTLUKV58LBJY,Amazon Customer,Best thing to buy in low budget.,best band budget lots useful things,09-05-2019,5
customer_review-R1LKM7XNUK3372,syed sharif,Best band.,good look sharp display good mi band3,22-08-2019,4
customer_review-R1FEN5CB68WI0C,Ajay singh,I like this band. I now daily complete my target of burning my calories.,yes know know much deep sleep,18-08-2019,4
customer_review-R1JVXIVRN0MYEO,ASHISH,Nice product,good product multi colour screen problem battery life,03-07-2019,5
customer_review-R2MXRP5M26AMZX,bankim chandra joshi,Great product,product good feature also good battery life going 6 7 days,06-02-2019,5
customer_review-R1RJYSB5TGFOC7,Veera,Excellent product,good,07-06-2019,5
customer_review-R3QLL8VG9LKJ52,Abhishek Rai,Amazing tracker,sleep tracking really amazing even captures small durations awake,28-06-2019,5
customer_review-R3ULF1RRC38QVM,Anantharam Ashok,Go for it,go,25-08-2019,5
customer_review-R11WYG09XKH4XA,Anukul,One of the best budget health band,excellent health bandbest price,26-02-2019,5
customer_review-R1Y8302MMI93M3,Diksha,Elegant look.,lv fitness band,04-10-2019,5
customer_review-R2NATO0WM8XMKL,AKASH SAXENA,Good 1 in given price bracket,value moneygood productscreen protection improved,25-06-2019,5
customer_review-R11CKIC3NN2HPG,Aaron masih,Amazingly awesome,battery amazing screen key feature band,08-02-2019,5
customer_review-RNVT1IUIYWO7U,chittaranjan raut,Grt,grt,22-08-2019,5
customer_review-R2MSOUOTZOKAQI,Anmol Parmar,Amazing product,amazing product people want fit,18-01-2019,5
customer_review-R1ZVEH67XPJSTY,Vinay K,Very good product with less price.,good product less price problem nit compatible models,06-08-2019,5
customer_review-RAUCFJOV3ESAA,Mohak KAUSHIK,Practicle product at this price point.,less watch faces compare brands also battary backup moderate,31-07-2019,4
customer_review-RM2MYADOAOBRP,Sameer,Superb tracker in budget,good tracker superb accuracy sleep tracking amazing,28-07-2019,5
customer_review-R3HLOXCQLPSTEH,Jaideep Singh,Honor band 4,work accurately always show accurate results hands best mi bands,11-07-2019,5
customer_review-R3RMQ58KDENRW1,Pravin Kumar,Nice product by Honor,really nice fitness band good look good battery life length strap small,06-04-2019,5
customer_review-R3T5536NDB6NQM,JOSEPH MANJUNATH,Good,good,30-04-2019,4
customer_review-R16FUDIPJAA97H,Abhishek soni,A.S,nice watch,27-11-2019,5
customer_review-RYMC7G8ME2L45,Rahul Tidke,Best activity tracker,best band im see,20-02-2019,5
customer_review-R3SGPW74SBU6I8,Narashima rao,Performance is so nice,good product less updates,25-10-2019,5
customer_review-R26R31JOWAYYZR,joginder singh,Good product by honor,good product honor,14-07-2019,5
customer_review-R1HQOM17Z2J5AS,Well wisher,Apple app not upto the mark,much features apple app,17-06-2019,4
customer_review-R2NY0Q42ZUSYGA,Amazon Customer,Excellent product,liked product able connect phone,03-11-2019,5
customer_review-RSC4QPNUYVRW4,Amazon Customer,Cool,good classy look needed display size little bit big,12-08-2019,4
customer_review-R3DEMHW9CT415V,Tushar bhalerao,Best band for all things,message show slowly every thing good band best,18-04-2019,5
customer_review-R1WE9HVMSZMP80,Rajasekhar Mamidi,Modarate,sleep track device accuracy modarate level,09-06-2019,3
customer_review-ROAF593YY1734,Alok Ranjan,Great product.,great product,30-06-2019,5
customer_review-R2VA9D3YNMH2XX,ARUNKUMAR,Good,blue pic dark attractive,21-02-2019,4
customer_review-R1FG1VVWJDI0X3,MrNiceGuy,Sleep tracking not that good.. When competed to previous version band,sleep tracking accurate,18-08-2019,4
customer_review-R25VRUAOBMUD2I,Sunku M.,100% satisfaction for the budget,issues,16-08-2019,5
customer_review-R1FMWBY96N1JIK,Sai krishna,Value for money......!!!,excellent product features price range,28-12-2018,5
customer_review-RL5XGZZ48D4DE,Kaushik,Nice device some more function required,time notification pop watch rest good,24-08-2019,4
customer_review-R1V0OKN6X20G0N,drskmohan,Must buy,worth buying fitness trackers affordable price,05-11-2019,4
customer_review-R14VT6FAL234HP,Uttam Ray,Step counting very wrong,step counting wrong purchase one displays beautiful,27-06-2019,1
customer_review-R5VEGITQWSPAY,MAYUR JAIN,i want call disconnect on band 4,mere band 4 par call disconnect ka option work nahi kar raha hai plz help,22-02-2019,3
customer_review-R1Z599N1AQ0D82,Vivek,Good buy,bang buck,23-05-2019,5
customer_review-R1RFAMXQPQQT1F,JITENDER K.,Worth of money,much better mi 3 band,03-07-2019,4
customer_review-RP8NHH015P7FO,Dr M Raja,Best band in the category,sleep tracking best,04-06-2019,4
customer_review-R23OS2PNAC5R6U,Ravula Mani Shankar,Honor Band 4 Awesome product,battery backup good screen superb light weight comfortable,26-12-2018,5
customer_review-R1FPXF0161RCZM,Amazon Customer,Outstanding,outstandingi dont think product isno words say,07-03-2019,5
